"","Test Taker","Form","Form2","Login","First Name","Last Name","Grade","Age","Gender","Race","Ethnicity","ESL","IEP","Reading Level","  1","  2","  8"," 17"," 39"," 41"," 42"," 45"," 54"," 55"," 60"," 64"," 69"," 85"," 87"," 90"," 91"," 92"," 97","113","115","118","150","153","154","155","156","160","316","317","319","320","322","324","326","328","329","333","335","337","341","355","356","368","372","377","379","380","386","388","391","393","395","396","398","400","403","405","407","409","410","411","412","413","414","415","420","422","424","425","426","443","448","449","462","465","466","471","472","481","482","483","484","486","490","499","501","502","503","505","509","511","512","513","515","517","518","520","532","533","536","542","544","548","551","totscore"
"333","DIMES Pilot GNV 90",NA,"Z","cs090","JG","s90",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,NA,1,0,NA,0,NA,NA,NA,NA,NA,NA,1,0,NA,1,NA,NA,NA,NA,1,0,NA,NA,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,0,NA,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,12
"334","DIMES Pilot GNV 91",NA,"Z","cs091","JG","s91",NA,NA,NA,NA,NA,NA,NA,3,1,1,1,NA,NA,NA,NA,1,NA,0,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,1,NA,0,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,1,0,NA,1,NA,0,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,1,NA,29
"335","DIMES Pilot GNV 92",NA,"Z","cs092","JG","s92",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7","CodeBreakers Pre-PostTest 331","CB Post",NA,"cs11","CS","Student 331",3,9,1,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17
"8","CodeBreakers Pre-PostTest 332","CB Post",NA,"cs12","CS","Student 332",3,8,0,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,7
"9","CodeBreakers Pre-PostTest 333","CB Post",NA,"cs13","CS","Student 333",5,10,1,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,1,NA,0,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,20
"10","CodeBreakers Pre-PostTest 334","CB Post",NA,"cs14","CS","Student 334",3,8,0,3,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,NA,1,NA,0,NA,1,NA,NA,NA,0,1,NA,NA,0,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,16
"11","CodeBreakers Pre-PostTest 336","CB Post",NA,"cs16","CS","Student 336",5,10,1,3,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,1,NA,0,NA,0,NA,0,NA,NA,NA,1,1,NA,NA,0,NA,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13
"12","CodeBreakers Pre-PostTest 338","CB Post",NA,"cs18","CS","Student 338",5,10,0,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,0,1,NA,NA,NA,NA,NA,NA,1,0,1,NA,1,0,NA,0,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,26
"13","CodeBreakers Pre-PostTest 23","CB Post",NA,"cyd03","CYD","Student 23",3,8,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,1,NA,1,0,NA,0,NA,1,NA,1,NA,NA,NA,0,0,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,22
"14","CodeBreakers Pre-PostTest 24","CB Post",NA,"cyd04","CYD","Student 24",4,9,0,3,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,1,NA,1,NA,0,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,0,NA,0,NA,1,NA,1,NA,NA,NA,0,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,25
"15","CodeBreakers Pre-PostTest 25","CB Post",NA,"cyd05","CYD","Student 25",5,9,0,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,1,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,8
"16","CodeBreakers Pre-PostTest 27","CB Post",NA,"cyd07","CYD","Student 27",4,9,0,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,0,1,NA,1,0,NA,1,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,30
"17","CodeBreakers Pre-PostTest 28","CB Post",NA,"cyd08","CYD","Student 28",4,9,0,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
"18","CodeBreakers Pre-PostTest 141","CB Post",NA,"eae01","EAE","Student 141",5,11,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,0,NA,0,NA,1,NA,NA,NA,1,0,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,16
"19","CodeBreakers Pre-PostTest 142","CB Post",NA,"eae02","EAE","Student 142",5,10,0,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,NA,1,NA,0,NA,1,NA,NA,NA,0,1,NA,NA,0,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13
"20","CodeBreakers Pre-PostTest 143","CB Post",NA,"eae03","EAE","Student 143",4,9,0,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,NA,0,NA,1,NA,1,NA,NA,NA,0,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,18
"21","CodeBreakers Pre-PostTest 144","CB Post",NA,"eae04","EAE","Student 144",4,9,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,1,NA,1,1,NA,1,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,26
"22","CodeBreakers Pre-PostTest 145","CB Post",NA,"eae05","EAE","Student 145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,0,NA,1,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,0,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,19
"23","CodeBreakers Pre-PostTest 146","CB Post",NA,"eae06","EAE","Student 146",5,10,0,4,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,1,NA,1,0,NA,1,NA,1,NA,1,NA,NA,NA,0,0,NA,NA,1,NA,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,16
"24","CodeBreakers Pre-PostTest 147","CB Post",NA,"eae07","EAE","Student 147",4,9,0,6,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,0,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,27
"25","CodeBreakers Pre-PostTest 148","CB Post",NA,"eae08","EAE","Student 148",4,9,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"26","CodeBreakers Pre-PostTest 150","CB Post",NA,"eae10","EAE","Student 150",5,10,0,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,NA,1,NA,0,NA,0,NA,NA,NA,1,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"27","CodeBreakers Pre-PostTest 151","CB Post",NA,"eae11","EAE","Student 151",3,13,0,6,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,NA,0,NA,1,NA,1,NA,NA,NA,1,0,NA,NA,0,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,9
"28","CodeBreakers Pre-PostTest 152","CB Post",NA,"eae12","EAE","Student 152",3,9,0,6,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,0,1,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"29","CodeBreakers Pre-PostTest 153","CB Post",NA,"eae13","EAE","Student 153",4,9,0,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,1,NA,1,1,NA,0,NA,0,NA,1,NA,NA,NA,0,1,NA,NA,1,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,14
"30","CodeBreakers Pre-PostTest 154","CB Post",NA,"eae14","EAE","Student 154",5,10,0,4,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,1,NA,0,NA,1,NA,1,NA,NA,NA,0,1,NA,NA,1,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,18
"31","CodeBreakers Pre-PostTest 155","CB Post",NA,"eae15","EAE","Student 155",4,9,0,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0,1,NA,0,NA,0,NA,1,NA,NA,NA,0,1,NA,NA,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12
"32","CodeBreakers Pre-PostTest 156","CB Post",NA,"eae16","EAE","Student 156",5,10,0,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,1,NA,1,0,NA,0,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,0,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,19
"33","CodeBreakers Pre-PostTest 157","CB Post",NA,"eae17","EAE","Student 157",5,10,0,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,NA,0,NA,1,NA,0,NA,NA,NA,0,1,NA,NA,1,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,14
"34","CodeBreakers Pre-PostTest 158","CB Post",NA,"eae18","EAE","Student 158",5,10,0,4,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,NA,1,NA,0,NA,NA,NA,1,0,NA,NA,1,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,10
"36","CodeBreakers Pre-PostTest 41","CB Post",NA,"ep01","EP","Student 1",5,10,0,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,NA,NA,1,NA,0,NA,1,NA,NA,NA,0,0,NA,NA,1,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14
"37","CodeBreakers Pre-PostTest 43","CB Post",NA,"ep03","EP","Student 43",4,9,0,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,0,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,27
"38","CodeBreakers Pre-PostTest 44","CB Post",NA,"ep04","EP","Student 44",4,9,0,3,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"39","CodeBreakers Pre-PostTest 45","CB Post",NA,"ep05","EP","Student 45",4,9,0,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,NA,0,NA,NA,NA,0,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,14
"40","CodeBreakers Pre-PostTest 46","CB Post",NA,"ep06","EP","Student 46",3,8,0,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,1,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6
"41","CodeBreakers Pre-PostTest 47","CB Post",NA,"ep07","EP","Student 47",3,8,0,3,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,1,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,1,0,1,NA,1,0,NA,0,NA,1,NA,1,NA,NA,NA,1,0,NA,NA,1,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,16
"42","CodeBreakers Pre-PostTest 48","CB Post",NA,"ep08","EP","Student 48",3,8,0,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,NA,0,NA,0,NA,1,NA,NA,NA,0,0,NA,NA,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10
"43","CodeBreakers Pre-PostTest 49","CB Post",NA,"ep09","EP","Student 49",4,9,0,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,1,0,1,NA,1,0,NA,0,NA,0,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,25
